_id,userId,learningMaterialCompletion[0].learningMaterialId,learningMaterialCompletion[0].completed,learningMaterialCompletion[0]._id,quizScore,__v
670cca76e0941d56b05f186c,670cca73e0941d56b05ee393,670cca73e0941d56b05ee899,true,670cca76e0941d56b05f186d,13,0
670cca76e0941d56b05f186e,670cca73e0941d56b05ee32e,670cca73e0941d56b05ee6d9,false,670cca76e0941d56b05f186f,24,0
670cca76e0941d56b05f1870,670cca73e0941d56b05ee607,670cca73e0941d56b05ee96e,false,670cca76e0941d56b05f1871,9,0
670cca76e0941d56b05f1872,670cca73e0941d56b05ee494,670cca73e0941d56b05ee69b,false,670cca76e0941d56b05f1873,19,0
670cca76e0941d56b05f1874,670cca73e0941d56b05ee37f,670cca73e0941d56b05ee9d5,true,670cca76e0941d56b05f1875,49,0
670cca76e0941d56b05f1876,670cca73e0941d56b05ee354,670cca73e0941d56b05ee81a,false,670cca76e0941d56b05f1877,51,0
670cca76e0941d56b05f1878,670cca73e0941d56b05ee428,670cca73e0941d56b05ee662,true,670cca76e0941d56b05f1879,13,0
670cca76e0941d56b05f187a,670cca73e0941d56b05ee542,670cca73e0941d56b05ee848,false,670cca76e0941d56b05f187b,68,0
670cca76e0941d56b05f187c,670cca73e0941d56b05ee38d,670cca73e0941d56b05ee67e,true,670cca76e0941d56b05f187d,30,0
670cca76e0941d56b05f187e,670cca73e0941d56b05ee5b0,670cca73e0941d56b05ee663,false,670cca76e0941d56b05f187f,58,0
670cca76e0941d56b05f1880,670cca73e0941d56b05ee5b0,670cca73e0941d56b05ee8da,false,670cca76e0941d56b05f1881,74,0
670cca76e0941d56b05f1882,670cca73e0941d56b05ee46e,670cca73e0941d56b05ee680,true,670cca76e0941d56b05f1883,1,0
670cca76e0941d56b05f1884,670cca73e0941d56b05ee4dd,670cca73e0941d56b05ee80e,false,670cca76e0941d56b05f1885,24,0
670cca76e0941d56b05f1886,670cca73e0941d56b05ee37b,670cca73e0941d56b05ee6bd,true,670cca76e0941d56b05f1887,5,0
670cca76e0941d56b05f1888,670cca73e0941d56b05ee541,670cca73e0941d56b05ee692,false,670cca76e0941d56b05f1889,82,0
670cca76e0941d56b05f188a,670cca73e0941d56b05ee376,670cca73e0941d56b05ee915,false,670cca76e0941d56b05f188b,49,0
670cca76e0941d56b05f188c,670cca73e0941d56b05ee2ca,670cca73e0941d56b05ee902,false,670cca76e0941d56b05f188d,14,0
670cca76e0941d56b05f188e,670cca73e0941d56b05ee431,670cca73e0941d56b05ee7b3,false,670cca76e0941d56b05f188f,5,0
670cca76e0941d56b05f1890,670cca73e0941d56b05ee549,670cca73e0941d56b05ee782,false,670cca76e0941d56b05f1891,31,0
670cca76e0941d56b05f1892,670cca73e0941d56b05ee4fb,670cca73e0941d56b05ee830,false,670cca76e0941d56b05f1893,73,0
670cca76e0941d56b05f1894,670cca73e0941d56b05ee56d,670cca73e0941d56b05ee86c,true,670cca76e0941d56b05f1895,76,0
670cca76e0941d56b05f1896,670cca73e0941d56b05ee424,670cca73e0941d56b05eea1e,false,670cca76e0941d56b05f1897,48,0
670cca76e0941d56b05f1898,670cca73e0941d56b05ee644,670cca73e0941d56b05ee96c,true,670cca76e0941d56b05f1899,82,0
670cca76e0941d56b05f189a,670cca73e0941d56b05ee593,670cca73e0941d56b05ee7bd,false,670cca76e0941d56b05f189b,59,0
670cca76e0941d56b05f189c,670cca73e0941d56b05ee543,670cca73e0941d56b05ee7b8,false,670cca76e0941d56b05f189d,12,0
670cca76e0941d56b05f189e,670cca73e0941d56b05ee435,670cca73e0941d56b05ee831,false,670cca76e0941d56b05f189f,83,0
670cca76e0941d56b05f18a0,670cca73e0941d56b05ee3cc,670cca73e0941d56b05ee754,false,670cca76e0941d56b05f18a1,51,0
670cca76e0941d56b05f18a2,670cca73e0941d56b05ee5bc,670cca73e0941d56b05ee79f,false,670cca76e0941d56b05f18a3,52,0
670cca76e0941d56b05f18a4,670cca73e0941d56b05ee460,670cca73e0941d56b05ee793,true,670cca76e0941d56b05f18a5,73,0
670cca76e0941d56b05f18a6,670cca73e0941d56b05ee5ae,670cca73e0941d56b05ee8a7,true,670cca76e0941d56b05f18a7,99,0
670cca76e0941d56b05f18a8,670cca73e0941d56b05ee588,670cca73e0941d56b05ee71d,false,670cca76e0941d56b05f18a9,100,0
670cca76e0941d56b05f18aa,670cca73e0941d56b05ee2d2,670cca73e0941d56b05ee971,true,670cca76e0941d56b05f18ab,20,0
670cca76e0941d56b05f18ac,670cca73e0941d56b05ee33f,670cca73e0941d56b05ee6df,false,670cca76e0941d56b05f18ad,90,0
670cca76e0941d56b05f18ae,670cca73e0941d56b05ee471,670cca73e0941d56b05ee8db,true,670cca76e0941d56b05f18af,38,0
670cca76e0941d56b05f18b0,670cca73e0941d56b05ee42d,670cca73e0941d56b05eea21,false,670cca76e0941d56b05f18b1,71,0
670cca76e0941d56b05f18b2,670cca73e0941d56b05ee408,670cca73e0941d56b05ee857,false,670cca76e0941d56b05f18b3,33,0
670cca76e0941d56b05f18b4,670cca73e0941d56b05ee2c9,670cca73e0941d56b05ee727,false,670cca76e0941d56b05f18b5,58,0
670cca76e0941d56b05f18b6,670cca73e0941d56b05ee3c9,670cca73e0941d56b05ee762,true,670cca76e0941d56b05f18b7,97,0
670cca76e0941d56b05f18b8,670cca73e0941d56b05ee51e,670cca73e0941d56b05ee770,true,670cca76e0941d56b05f18b9,94,0
670cca76e0941d56b05f18ba,670cca73e0941d56b05ee33b,670cca73e0941d56b05ee6d8,false,670cca76e0941d56b05f18bb,69,0
670cca76e0941d56b05f18bc,670cca73e0941d56b05ee27e,670cca73e0941d56b05ee8a0,true,670cca76e0941d56b05f18bd,54,0
670cca76e0941d56b05f18be,670cca73e0941d56b05ee4e3,670cca73e0941d56b05ee70a,false,670cca76e0941d56b05f18bf,82,0
670cca76e0941d56b05f18c0,670cca73e0941d56b05ee4f5,670cca73e0941d56b05ee9c9,false,670cca76e0941d56b05f18c1,33,0
670cca76e0941d56b05f18c2,670cca73e0941d56b05ee42e,670cca73e0941d56b05ee884,true,670cca76e0941d56b05f18c3,87,0
670cca76e0941d56b05f18c4,670cca73e0941d56b05ee614,670cca73e0941d56b05ee691,true,670cca76e0941d56b05f18c5,44,0
670cca76e0941d56b05f18c6,670cca73e0941d56b05ee359,670cca73e0941d56b05ee972,false,670cca76e0941d56b05f18c7,79,0
670cca76e0941d56b05f18c8,670cca73e0941d56b05ee362,670cca73e0941d56b05ee9fd,false,670cca76e0941d56b05f18c9,100,0
670cca76e0941d56b05f18ca,670cca73e0941d56b05ee5a4,670cca73e0941d56b05ee92b,true,670cca76e0941d56b05f18cb,34,0
670cca76e0941d56b05f18cc,670cca73e0941d56b05ee33f,670cca73e0941d56b05ee88c,false,670cca76e0941d56b05f18cd,57,0
670cca76e0941d56b05f18ce,670cca73e0941d56b05ee4a9,670cca73e0941d56b05ee8f1,false,670cca76e0941d56b05f18cf,45,0
670cca76e0941d56b05f18d0,670cca73e0941d56b05ee416,670cca73e0941d56b05ee7b8,true,670cca76e0941d56b05f18d1,87,0
670cca76e0941d56b05f18d2,670cca73e0941d56b05ee4c6,670cca73e0941d56b05ee9d1,true,670cca76e0941d56b05f18d3,16,0
670cca76e0941d56b05f18d4,670cca73e0941d56b05ee60b,670cca73e0941d56b05ee70a,false,670cca76e0941d56b05f18d5,77,0
670cca76e0941d56b05f18d6,670cca73e0941d56b05ee3dc,670cca73e0941d56b05ee7ce,false,670cca76e0941d56b05f18d7,65,0
670cca76e0941d56b05f18d8,670cca73e0941d56b05ee4c0,670cca73e0941d56b05ee92a,false,670cca76e0941d56b05f18d9,13,0
670cca76e0941d56b05f18da,670cca73e0941d56b05ee507,670cca73e0941d56b05ee913,true,670cca76e0941d56b05f18db,63,0
670cca76e0941d56b05f18dc,670cca73e0941d56b05ee527,670cca73e0941d56b05ee6e2,false,670cca76e0941d56b05f18dd,20,0
670cca76e0941d56b05f18de,670cca73e0941d56b05ee2b0,670cca73e0941d56b05ee8e6,false,670cca76e0941d56b05f18df,53,0
670cca76e0941d56b05f18e0,670cca73e0941d56b05ee65d,670cca73e0941d56b05ee7d6,false,670cca76e0941d56b05f18e1,86,0
670cca76e0941d56b05f18e2,670cca73e0941d56b05ee51b,670cca73e0941d56b05ee8db,false,670cca76e0941d56b05f18e3,30,0
670cca76e0941d56b05f18e4,670cca73e0941d56b05ee463,670cca73e0941d56b05ee697,true,670cca76e0941d56b05f18e5,77,0
670cca76e0941d56b05f18e6,670cca73e0941d56b05ee2f2,670cca73e0941d56b05eea03,true,670cca76e0941d56b05f18e7,80,0
670cca76e0941d56b05f18e8,670cca73e0941d56b05ee578,670cca73e0941d56b05ee9b9,false,670cca76e0941d56b05f18e9,16,0
670cca76e0941d56b05f18ea,670cca73e0941d56b05ee48a,670cca73e0941d56b05ee979,true,670cca76e0941d56b05f18eb,63,0
670cca76e0941d56b05f18ec,670cca73e0941d56b05ee5f1,670cca73e0941d56b05ee821,false,670cca76e0941d56b05f18ed,77,0
670cca76e0941d56b05f18ee,670cca73e0941d56b05ee3ef,670cca73e0941d56b05ee8e6,false,670cca76e0941d56b05f18ef,70,0
670cca76e0941d56b05f18f0,670cca73e0941d56b05ee65a,670cca73e0941d56b05ee692,false,670cca76e0941d56b05f18f1,24,0
670cca76e0941d56b05f18f2,670cca73e0941d56b05ee5f5,670cca73e0941d56b05ee8c2,true,670cca76e0941d56b05f18f3,98,0
670cca76e0941d56b05f18f4,670cca73e0941d56b05ee2da,670cca73e0941d56b05ee770,false,670cca76e0941d56b05f18f5,57,0
670cca76e0941d56b05f18f6,670cca73e0941d56b05ee5ff,670cca73e0941d56b05ee6a7,false,670cca76e0941d56b05f18f7,9,0
670cca76e0941d56b05f18f8,670cca73e0941d56b05ee658,670cca73e0941d56b05ee81e,true,670cca76e0941d56b05f18f9,37,0
670cca76e0941d56b05f18fa,670cca73e0941d56b05ee55a,670cca73e0941d56b05ee977,true,670cca76e0941d56b05f18fb,65,0
670cca76e0941d56b05f18fc,670cca73e0941d56b05ee4a2,670cca73e0941d56b05ee6f3,false,670cca76e0941d56b05f18fd,3,0
670cca76e0941d56b05f18fe,670cca73e0941d56b05ee658,670cca73e0941d56b05ee675,false,670cca76e0941d56b05f18ff,97,0
670cca76e0941d56b05f1900,670cca73e0941d56b05ee464,670cca73e0941d56b05ee6c3,true,670cca76e0941d56b05f1901,73,0
670cca76e0941d56b05f1902,670cca73e0941d56b05ee471,670cca73e0941d56b05ee934,true,670cca76e0941d56b05f1903,64,0
670cca76e0941d56b05f1904,670cca73e0941d56b05ee50f,670cca73e0941d56b05ee847,false,670cca76e0941d56b05f1905,86,0
670cca76e0941d56b05f1906,670cca73e0941d56b05ee286,670cca73e0941d56b05eea3c,false,670cca76e0941d56b05f1907,63,0
670cca76e0941d56b05f1908,670cca73e0941d56b05ee45c,670cca73e0941d56b05ee68b,true,670cca76e0941d56b05f1909,17,0
670cca76e0941d56b05f190a,670cca73e0941d56b05ee279,670cca73e0941d56b05ee71e,true,670cca76e0941d56b05f190b,76,0
670cca76e0941d56b05f190c,670cca73e0941d56b05ee625,670cca73e0941d56b05ee987,true,670cca76e0941d56b05f190d,89,0
670cca76e0941d56b05f190e,670cca73e0941d56b05ee654,670cca73e0941d56b05ee85f,true,670cca76e0941d56b05f190f,96,0
670cca76e0941d56b05f1910,670cca73e0941d56b05ee53b,670cca73e0941d56b05ee9b9,false,670cca76e0941d56b05f1911,42,0
670cca76e0941d56b05f1912,670cca73e0941d56b05ee638,670cca73e0941d56b05ee7ef,false,670cca76e0941d56b05f1913,67,0
670cca76e0941d56b05f1914,670cca73e0941d56b05ee45b,670cca73e0941d56b05ee6e5,false,670cca76e0941d56b05f1915,9,0
670cca76e0941d56b05f1916,670cca73e0941d56b05ee653,670cca73e0941d56b05ee743,false,670cca76e0941d56b05f1917,46,0
670cca76e0941d56b05f1918,670cca73e0941d56b05ee4ec,670cca73e0941d56b05ee922,true,670cca76e0941d56b05f1919,31,0
670cca76e0941d56b05f191a,670cca73e0941d56b05ee335,670cca73e0941d56b05ee871,true,670cca76e0941d56b05f191b,73,0
670cca76e0941d56b05f191c,670cca73e0941d56b05ee552,670cca73e0941d56b05ee93e,false,670cca76e0941d56b05f191d,24,0
670cca76e0941d56b05f191e,670cca73e0941d56b05ee302,670cca73e0941d56b05ee9e3,false,670cca76e0941d56b05f191f,92,0
670cca76e0941d56b05f1920,670cca73e0941d56b05ee606,670cca73e0941d56b05ee8d1,true,670cca76e0941d56b05f1921,96,0
670cca76e0941d56b05f1922,670cca73e0941d56b05ee643,670cca73e0941d56b05ee852,false,670cca76e0941d56b05f1923,97,0
670cca76e0941d56b05f1924,670cca73e0941d56b05ee486,670cca73e0941d56b05ee73e,false,670cca76e0941d56b05f1925,59,0
670cca76e0941d56b05f1926,670cca73e0941d56b05ee55f,670cca73e0941d56b05ee9ee,true,670cca76e0941d56b05f1927,82,0
670cca76e0941d56b05f1928,670cca73e0941d56b05ee28d,670cca73e0941d56b05eea0c,false,670cca76e0941d56b05f1929,83,0
670cca76e0941d56b05f192a,670cca73e0941d56b05ee4cd,670cca73e0941d56b05ee816,true,670cca76e0941d56b05f192b,95,0
670cca76e0941d56b05f192c,670cca73e0941d56b05ee4c3,670cca73e0941d56b05ee6a9,false,670cca76e0941d56b05f192d,77,0
670cca76e0941d56b05f192e,670cca73e0941d56b05ee466,670cca73e0941d56b05ee91a,false,670cca76e0941d56b05f192f,33,0
670cca76e0941d56b05f1930,670cca73e0941d56b05ee507,670cca73e0941d56b05ee864,false,670cca76e0941d56b05f1931,6,0
670cca76e0941d56b05f1932,670cca73e0941d56b05ee628,670cca73e0941d56b05ee948,false,670cca76e0941d56b05f1933,10,0
670cca76e0941d56b05f1934,670cca73e0941d56b05ee485,670cca73e0941d56b05ee7ee,true,670cca76e0941d56b05f1935,1,0
670cca76e0941d56b05f1936,670cca73e0941d56b05ee4c6,670cca73e0941d56b05ee8db,false,670cca76e0941d56b05f1937,31,0
670cca76e0941d56b05f1938,670cca73e0941d56b05ee5c9,670cca73e0941d56b05ee68f,true,670cca76e0941d56b05f1939,98,0
670cca76e0941d56b05f193a,670cca73e0941d56b05ee357,670cca73e0941d56b05ee6ef,true,670cca76e0941d56b05f193b,25,0
670cca76e0941d56b05f193c,670cca73e0941d56b05ee512,670cca73e0941d56b05ee68e,false,670cca76e0941d56b05f193d,71,0
670cca76e0941d56b05f193e,670cca73e0941d56b05ee333,670cca73e0941d56b05ee7e4,true,670cca76e0941d56b05f193f,99,0
670cca76e0941d56b05f1940,670cca73e0941d56b05ee509,670cca73e0941d56b05ee9ca,true,670cca76e0941d56b05f1941,80,0
670cca76e0941d56b05f1942,670cca73e0941d56b05ee65d,670cca73e0941d56b05ee9f5,false,670cca76e0941d56b05f1943,84,0
670cca76e0941d56b05f1944,670cca73e0941d56b05ee517,670cca73e0941d56b05ee7b3,true,670cca76e0941d56b05f1945,2,0
670cca76e0941d56b05f1946,670cca73e0941d56b05ee3c3,670cca73e0941d56b05ee9ae,false,670cca76e0941d56b05f1947,11,0
670cca76e0941d56b05f1948,670cca73e0941d56b05ee423,670cca73e0941d56b05ee7df,false,670cca76e0941d56b05f1949,81,0
670cca76e0941d56b05f194a,670cca73e0941d56b05ee334,670cca73e0941d56b05ee809,false,670cca76e0941d56b05f194b,93,0
670cca76e0941d56b05f194c,670cca73e0941d56b05ee4e1,670cca73e0941d56b05ee96f,false,670cca76e0941d56b05f194d,21,0
670cca76e0941d56b05f194e,670cca73e0941d56b05ee3d1,670cca73e0941d56b05ee87b,true,670cca76e0941d56b05f194f,95,0
670cca76e0941d56b05f1950,670cca73e0941d56b05ee35e,670cca73e0941d56b05ee87c,false,670cca76e0941d56b05f1951,31,0
670cca76e0941d56b05f1952,670cca73e0941d56b05ee56d,670cca73e0941d56b05ee84c,true,670cca76e0941d56b05f1953,86,0
670cca76e0941d56b05f1954,670cca73e0941d56b05ee45d,670cca73e0941d56b05ee8db,true,670cca76e0941d56b05f1955,17,0
670cca76e0941d56b05f1956,670cca73e0941d56b05ee577,670cca73e0941d56b05ee757,true,670cca76e0941d56b05f1957,18,0
670cca76e0941d56b05f1958,670cca73e0941d56b05ee5f1,670cca73e0941d56b05ee8ad,false,670cca76e0941d56b05f1959,14,0
670cca76e0941d56b05f195a,670cca73e0941d56b05ee279,670cca73e0941d56b05ee87c,true,670cca76e0941d56b05f195b,65,0
670cca76e0941d56b05f195c,670cca73e0941d56b05ee30c,670cca73e0941d56b05ee73b,true,670cca76e0941d56b05f195d,42,0
670cca76e0941d56b05f195e,670cca73e0941d56b05ee477,670cca73e0941d56b05ee950,true,670cca76e0941d56b05f195f,70,0
670cca76e0941d56b05f1960,670cca73e0941d56b05ee65d,670cca73e0941d56b05ee788,false,670cca76e0941d56b05f1961,89,0
670cca76e0941d56b05f1962,670cca73e0941d56b05ee5db,670cca73e0941d56b05ee8b3,true,670cca76e0941d56b05f1963,81,0
670cca76e0941d56b05f1964,670cca73e0941d56b05ee612,670cca73e0941d56b05ee9b6,false,670cca76e0941d56b05f1965,4,0
670cca76e0941d56b05f1966,670cca73e0941d56b05ee376,670cca73e0941d56b05ee8ce,true,670cca76e0941d56b05f1967,19,0
670cca76e0941d56b05f1968,670cca73e0941d56b05ee5e3,670cca73e0941d56b05ee7fe,false,670cca76e0941d56b05f1969,87,0
670cca76e0941d56b05f196a,670cca73e0941d56b05ee637,670cca73e0941d56b05ee6c9,false,670cca76e0941d56b05f196b,51,0
670cca76e0941d56b05f196c,670cca73e0941d56b05ee561,670cca73e0941d56b05ee73e,true,670cca76e0941d56b05f196d,68,0
670cca76e0941d56b05f196e,670cca73e0941d56b05ee294,670cca73e0941d56b05ee7c8,true,670cca76e0941d56b05f196f,21,0
670cca76e0941d56b05f1970,670cca73e0941d56b05ee30b,670cca73e0941d56b05ee776,true,670cca76e0941d56b05f1971,26,0
670cca76e0941d56b05f1972,670cca73e0941d56b05ee35d,670cca73e0941d56b05ee667,false,670cca76e0941d56b05f1973,35,0
670cca76e0941d56b05f1974,670cca73e0941d56b05ee4fa,670cca73e0941d56b05ee755,false,670cca76e0941d56b05f1975,99,0
670cca76e0941d56b05f1976,670cca73e0941d56b05ee3fc,670cca73e0941d56b05ee66a,true,670cca76e0941d56b05f1977,9,0
670cca76e0941d56b05f1978,670cca73e0941d56b05ee501,670cca73e0941d56b05eea30,false,670cca76e0941d56b05f1979,65,0
670cca76e0941d56b05f197a,670cca73e0941d56b05ee58f,670cca73e0941d56b05ee71a,false,670cca76e0941d56b05f197b,49,0
670cca76e0941d56b05f197c,670cca73e0941d56b05ee2a9,670cca73e0941d56b05ee955,true,670cca76e0941d56b05f197d,19,0
670cca76e0941d56b05f197e,670cca73e0941d56b05ee4d9,670cca73e0941d56b05eea2d,false,670cca76e0941d56b05f197f,65,0
670cca76e0941d56b05f1980,670cca73e0941d56b05ee359,670cca73e0941d56b05eea20,false,670cca76e0941d56b05f1981,54,0
670cca76e0941d56b05f1982,670cca73e0941d56b05ee487,670cca73e0941d56b05ee99c,true,670cca76e0941d56b05f1983,52,0
670cca76e0941d56b05f1984,670cca73e0941d56b05ee27e,670cca73e0941d56b05ee963,true,670cca76e0941d56b05f1985,14,0
670cca76e0941d56b05f1986,670cca73e0941d56b05ee5be,670cca73e0941d56b05ee94b,true,670cca76e0941d56b05f1987,4,0
670cca76e0941d56b05f1988,670cca73e0941d56b05ee4c1,670cca73e0941d56b05ee80b,true,670cca76e0941d56b05f1989,4,0
670cca76e0941d56b05f198a,670cca73e0941d56b05ee409,670cca73e0941d56b05ee6ef,true,670cca76e0941d56b05f198b,78,0
670cca76e0941d56b05f198c,670cca73e0941d56b05ee438,670cca73e0941d56b05ee7be,true,670cca76e0941d56b05f198d,84,0
670cca76e0941d56b05f198e,670cca73e0941d56b05ee554,670cca73e0941d56b05ee955,true,670cca76e0941d56b05f198f,77,0
670cca76e0941d56b05f1990,670cca73e0941d56b05ee55a,670cca73e0941d56b05ee84a,false,670cca76e0941d56b05f1991,16,0
670cca76e0941d56b05f1992,670cca73e0941d56b05ee355,670cca73e0941d56b05ee713,false,670cca76e0941d56b05f1993,89,0
670cca76e0941d56b05f1994,670cca73e0941d56b05ee4b9,670cca73e0941d56b05ee8d5,false,670cca76e0941d56b05f1995,76,0
670cca76e0941d56b05f1996,670cca73e0941d56b05ee474,670cca73e0941d56b05eea0f,false,670cca76e0941d56b05f1997,19,0
670cca76e0941d56b05f1998,670cca73e0941d56b05ee5c8,670cca73e0941d56b05ee907,false,670cca76e0941d56b05f1999,30,0
670cca76e0941d56b05f199a,670cca73e0941d56b05ee61b,670cca73e0941d56b05ee7a6,true,670cca76e0941d56b05f199b,88,0
670cca76e0941d56b05f199c,670cca73e0941d56b05ee5f5,670cca73e0941d56b05ee7e2,true,670cca76e0941d56b05f199d,8,0
670cca76e0941d56b05f199e,670cca73e0941d56b05ee4c9,670cca73e0941d56b05ee6d2,true,670cca76e0941d56b05f199f,53,0
670cca76e0941d56b05f19a0,670cca73e0941d56b05ee568,670cca73e0941d56b05ee7b1,true,670cca76e0941d56b05f19a1,76,0
670cca76e0941d56b05f19a2,670cca73e0941d56b05ee58f,670cca73e0941d56b05eea2d,true,670cca76e0941d56b05f19a3,92,0
670cca76e0941d56b05f19a4,670cca73e0941d56b05ee583,670cca73e0941d56b05eea0e,true,670cca76e0941d56b05f19a5,97,0
670cca76e0941d56b05f19a6,670cca73e0941d56b05ee478,670cca73e0941d56b05ee92a,false,670cca76e0941d56b05f19a7,62,0
670cca76e0941d56b05f19a8,670cca73e0941d56b05ee5d7,670cca73e0941d56b05ee6d8,false,670cca76e0941d56b05f19a9,34,0
670cca76e0941d56b05f19aa,670cca73e0941d56b05ee5ad,670cca73e0941d56b05ee83b,true,670cca76e0941d56b05f19ab,64,0
670cca76e0941d56b05f19ac,670cca73e0941d56b05ee457,670cca73e0941d56b05ee6fe,true,670cca76e0941d56b05f19ad,3,0
670cca76e0941d56b05f19ae,670cca73e0941d56b05ee37d,670cca73e0941d56b05ee94c,false,670cca76e0941d56b05f19af,51,0
670cca76e0941d56b05f19b0,670cca73e0941d56b05ee2a4,670cca73e0941d56b05ee6cc,false,670cca76e0941d56b05f19b1,5,0
670cca76e0941d56b05f19b2,670cca73e0941d56b05ee3f7,670cca73e0941d56b05eea10,true,670cca76e0941d56b05f19b3,55,0
670cca76e0941d56b05f19b4,670cca73e0941d56b05ee40e,670cca73e0941d56b05ee7bf,true,670cca76e0941d56b05f19b5,71,0
670cca76e0941d56b05f19b6,670cca73e0941d56b05ee355,670cca73e0941d56b05ee8cc,false,670cca76e0941d56b05f19b7,47,0
670cca76e0941d56b05f19b8,670cca73e0941d56b05ee496,670cca73e0941d56b05ee8ee,false,670cca76e0941d56b05f19b9,78,0
670cca76e0941d56b05f19ba,670cca73e0941d56b05ee43f,670cca73e0941d56b05ee6d1,false,670cca76e0941d56b05f19bb,28,0
670cca76e0941d56b05f19bc,670cca73e0941d56b05ee3a1,670cca73e0941d56b05ee7b9,false,670cca76e0941d56b05f19bd,54,0
670cca76e0941d56b05f19be,670cca73e0941d56b05ee5f2,670cca73e0941d56b05ee967,true,670cca76e0941d56b05f19bf,47,0
670cca76e0941d56b05f19c0,670cca73e0941d56b05ee5fc,670cca73e0941d56b05eea33,false,670cca76e0941d56b05f19c1,59,0
670cca76e0941d56b05f19c2,670cca73e0941d56b05ee59f,670cca73e0941d56b05ee842,false,670cca76e0941d56b05f19c3,75,0
670cca76e0941d56b05f19c4,670cca73e0941d56b05ee57d,670cca73e0941d56b05ee8ac,true,670cca76e0941d56b05f19c5,28,0
670cca76e0941d56b05f19c6,670cca73e0941d56b05ee2b1,670cca73e0941d56b05ee813,true,670cca76e0941d56b05f19c7,10,0
670cca76e0941d56b05f19c8,670cca73e0941d56b05ee57a,670cca73e0941d56b05ee8f3,false,670cca76e0941d56b05f19c9,49,0
670cca76e0941d56b05f19ca,670cca73e0941d56b05ee3f4,670cca73e0941d56b05ee821,true,670cca76e0941d56b05f19cb,91,0
670cca76e0941d56b05f19cc,670cca73e0941d56b05ee37a,670cca73e0941d56b05ee7ed,true,670cca76e0941d56b05f19cd,51,0
670cca76e0941d56b05f19ce,670cca73e0941d56b05ee3b6,670cca73e0941d56b05ee926,true,670cca76e0941d56b05f19cf,10,0
670cca76e0941d56b05f19d0,670cca73e0941d56b05ee555,670cca73e0941d56b05ee7f3,false,670cca76e0941d56b05f19d1,92,0
670cca76e0941d56b05f19d2,670cca73e0941d56b05ee442,670cca73e0941d56b05ee886,true,670cca76e0941d56b05f19d3,62,0
670cca76e0941d56b05f19d4,670cca73e0941d56b05ee464,670cca73e0941d56b05ee9cf,false,670cca76e0941d56b05f19d5,73,0
670cca76e0941d56b05f19d6,670cca73e0941d56b05ee368,670cca73e0941d56b05ee722,true,670cca76e0941d56b05f19d7,77,0
670cca76e0941d56b05f19d8,670cca73e0941d56b05ee48b,670cca73e0941d56b05ee887,false,670cca76e0941d56b05f19d9,28,0
670cca76e0941d56b05f19da,670cca73e0941d56b05ee435,670cca73e0941d56b05ee849,true,670cca76e0941d56b05f19db,48,0
670cca76e0941d56b05f19dc,670cca73e0941d56b05ee4bb,670cca73e0941d56b05ee7b9,false,670cca76e0941d56b05f19dd,59,0
670cca76e0941d56b05f19de,670cca73e0941d56b05ee4e8,670cca73e0941d56b05ee978,false,670cca76e0941d56b05f19df,73,0
670cca76e0941d56b05f19e0,670cca73e0941d56b05ee41a,670cca73e0941d56b05ee6dc,true,670cca76e0941d56b05f19e1,38,0
670cca76e0941d56b05f19e2,670cca73e0941d56b05ee543,670cca73e0941d56b05ee998,false,670cca76e0941d56b05f19e3,46,0
670cca76e0941d56b05f19e4,670cca73e0941d56b05ee313,670cca73e0941d56b05ee783,false,670cca76e0941d56b05f19e5,68,0
670cca76e0941d56b05f19e6,670cca73e0941d56b05ee329,670cca73e0941d56b05ee905,true,670cca76e0941d56b05f19e7,52,0
670cca76e0941d56b05f19e8,670cca73e0941d56b05ee324,670cca73e0941d56b05ee71e,true,670cca76e0941d56b05f19e9,52,0
670cca76e0941d56b05f19ea,670cca73e0941d56b05ee5d1,670cca73e0941d56b05ee744,false,670cca76e0941d56b05f19eb,16,0
670cca76e0941d56b05f19ec,670cca73e0941d56b05ee508,670cca73e0941d56b05ee73f,true,670cca76e0941d56b05f19ed,89,0
670cca76e0941d56b05f19ee,670cca73e0941d56b05ee4ee,670cca73e0941d56b05ee92d,true,670cca76e0941d56b05f19ef,3,0
670cca76e0941d56b05f19f0,670cca73e0941d56b05ee56b,670cca73e0941d56b05ee6c0,true,670cca76e0941d56b05f19f1,23,0
670cca76e0941d56b05f19f2,670cca73e0941d56b05ee391,670cca73e0941d56b05ee9da,false,670cca76e0941d56b05f19f3,19,0
670cca76e0941d56b05f19f4,670cca73e0941d56b05ee2d7,670cca73e0941d56b05ee76c,false,670cca76e0941d56b05f19f5,45,0
670cca76e0941d56b05f19f6,670cca73e0941d56b05ee5f9,670cca73e0941d56b05ee8ec,true,670cca76e0941d56b05f19f7,41,0
670cca76e0941d56b05f19f8,670cca73e0941d56b05ee3d6,670cca73e0941d56b05ee8c0,false,670cca76e0941d56b05f19f9,75,0
670cca76e0941d56b05f19fa,670cca73e0941d56b05ee541,670cca73e0941d56b05ee7d2,true,670cca76e0941d56b05f19fb,89,0
670cca76e0941d56b05f19fc,670cca73e0941d56b05ee2dc,670cca73e0941d56b05ee81f,false,670cca76e0941d56b05f19fd,8,0
670cca76e0941d56b05f19fe,670cca73e0941d56b05ee327,670cca73e0941d56b05ee878,true,670cca76e0941d56b05f19ff,90,0
